ano,codigo_orgao,orgao_orcamentario,co_funcao,funcao,projeto_de_lei,dotacao_inicial,dotacao_atual,empenhado,liquidado,pago
2021,71103,Encargos Financeiros da União,28,Encargos Especiais,3.94,3.94,22.27,21.34,20.94,20.93
2021,71104,Remuneração de Agentes Financeiros,28,Encargos Especiais,0.11,0.1,0.65,0.65,0.42,0.42
2021,71903,Fundo Social,28,Encargos Especiais,8.69,8.69,8.69,0,0,0
2021,71904,Fundo de Estabilidade do Seguro Rural,04,Administração,0.01,0.01,0.01,0.01,0.01,0.01
2021,71904,Fundo de Estabilidade do Seguro Rural,28,Encargos Especiais,0.02,0.02,0.03,0.03,0.03,0.03
2021,71904,Fundo de Estabilidade do Seguro Rural,99,Reserva de Contingência,0.31,0.34,0.34,0,0,0
2021,71905,Fundo de Garantia à Exportação,28,Encargos Especiais,0.95,0.95,1.28,1.28,0.85,0.85
2021,71905,Fundo de Garantia à Exportação,99,Reserva de Contingência,2,2,2,0,0,0
2021,73101,Recursos sob Supervisão do Ministério da Fazenda,04,Administração,0.02,0.02,0.02,0.02,0.02,0.02
2021,73101,Recursos sob Supervisão do Ministério da Fazenda,09,Previdência Social,2.31,2.31,2.85,2.84,2.84,2.66
2021,73101,Recursos sob Supervisão do Ministério da Fazenda,28,Encargos Especiais,3.03,5.02,9.08,8.99,8.77,8.6
2021,73101,Recursos sob Supervisão do Ministério da Fazenda,99,Reserva de Contingência,0,0.01,0,0,0,0
2021,73107,Recursos sob Supervisão do Ministério da Educação,28,Encargos Especiais,12.55,12.83,14.29,14.29,12.37,12.37
2021,73108,Transferências Constitucionais,28,Encargos Especiais,216.82,233.46,280.13,279.25,266.16,266.16
2021,73115,Recursos sob Supervisão do Ministério da Agricultura e Pecuária,28,Encargos Especiais,0.01,0.01,0.03,0,0,0
2021,73116,"Recursos sob Supervisão da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis",28,Encargos Especiais,30.82,30.82,48.39,48.39,39.57,39.57
2021,73118,Recursos sob Supervisão da Agência Nacional de Energia Elétrica,28,Encargos Especiais,2.63,2.63,2.63,2.29,2.25,2.25
2021,73119,Recursos sob Supervisão da Agência Nacional de ​​Mineração,28,Encargos Especiais,4.64,4.75,9.95,9.95,8.74,8.74
2021,73901,Fundo Constitucional do Distrito Federal,09,Previdência Social,1.55,1.55,1.61,1.61,1.61,1.61
2021,73901,Fundo Constitucional do Distrito Federal,28,Encargos Especiais,14.3,14.3,14.25,14.25,13.98,13.65
2021,74101,Recursos sob Supervisão da Secretaria do Tesouro Nacional,08,Assistência Social,0.01,0.01,0.01,0.01,0,0
2021,74101,Recursos sob Supervisão da Secretaria do Tesouro Nacional,20,Agricultura,4.92,4.83,9.2,8.77,4.78,4.78
2021,74101,Recursos sob Supervisão da Secretaria do Tesouro Nacional,22,Indústria,0,0,0,0,0,0
2021,74101,Recursos sob Supervisão da Secretaria do Tesouro Nacional,23,Comércio e Serviços,2.89,2.47,2.74,2.74,1.47,1.47
2021,74101,Recursos sob Supervisão da Secretaria do Tesouro Nacional,28,Encargos Especiais,0.32,0.32,0.32,0.13,0.03,0.03
2021,74102,Recursos sob Supervisão do Ministério da Fazenda,28,Encargos Especiais,0.12,0.12,0.12,0.07,0.05,0.05
2021,74104,Recursos sob Supervisão do Ministério da Agricultura e Pecuária,20,Agricultura,0.63,0.59,0.17,0.05,0.02,0.02
2021,74201,Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,28,Encargos Especiais,0,0,0,0,0,0
2021,74202,Recursos sob Supervisão da Agência Nacional de Saúde Suplementar/ANS,10,Saúde,0,0,0,0,0,0
2021,74203,Recursos sob Supervisão do Instituto Nacional de Colonização e Reforma Agrária/INCRA-MDA,21,Organização Agrária,0.02,0.02,0.02,0.02,0,0
2021,74204,Recursos sob Supervisão da Caixa de Construções de Casas para o Pessoal da Marinha,05,Defesa Nacional,0.17,0.17,0.19,0.19,0.1,0.1
2021,74205,Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,05,Defesa Nacional,0,0,0,0,0,0
2021,74205,Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,99,Reserva de Contingência,0,0,0,0,0,0
2021,74901,Recursos sob Supervisão do Fundo de Defesa da Economia Cafeeira/Funcafé,20,Agricultura,5.97,5.97,5.97,5.96,4.5,4.5
2021,74902,Recursos sob Supervisão do Fundo de Financiamento ao Estudante do Ensino Superior/FIES,12,Educação,9.6,9.56,9.56,6.72,5.34,5.34
2021,74904,Recursos sob Supervisão do Fundo da Marinha Mercante/FMM,26,Transporte,5.72,5.72,5.72,0.32,0.32,0.32
2021,74905,Recursos sob Sup. do Fundo p/ Desenv.Tecnol. das Telecomunic./FUNTTEL-M. Comunicações,24,Comunicações,0.37,0.37,0.43,0.37,0.37,0.37
2021,74906,Recursos sob Supervisão do Fundo de Terras e da Reforma Agrária/Banco da Terra,21,Organização Agrária,0.08,0.08,0.08,0.08,0.08,0.08
2021,74908,Recursos sob Supervisão do Fundo Geral de Turismo/FUNGETUR,23,Comércio e Serviços,0.06,0.06,0.06,0.06,0,0
2021,74910,"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.",19,Ciência e Tecnologia,1.78,1.78,3.67,0.8,0.8,0.8
2021,74912,Recursos sob Supervisão do Fundo Nacional de Cultura,13,Cultura,0.49,0.49,0.48,0.08,0,0
2021,74913,Recursos sob Supervisão do Fundo Constitucional de Financiamento do Norte/FNO,28,Encargos Especiais,2.72,2.93,2.93,2.93,2.93,2.93
2021,74914,Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,28,Encargos Especiais,2.72,2.93,2.93,2.93,2.93,2.93
2021,74915,Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,28,Encargos Especiais,8.17,8.78,8.78,8.78,8.78,8.78
2021,74916,Recursos sob Supervisão do Fundo Nacional sobre Mudança do Clima/FNMC,18,Gestão Ambiental,0.32,0.32,0.32,0.32,0.32,0.32
2021,74917,Recursos sob Supervisão do Fundo de Desenvolvimento da Amazônia/FDA,28,Encargos Especiais,0.38,0.38,0.38,0.29,0.07,0.07
2021,74918,Recursos sob Supervisão do Fundo de Desenvolvimento do Nordeste/FDNE,28,Encargos Especiais,0.83,0.83,3.12,3.07,0,0
2021,74919,Recursos sob Supervisão do Fundo de Desenvolvimento do Centro-Oeste/FDCO,28,Encargos Especiais,0.24,0.24,0.96,0.95,0,0
2021,75000,Dívida Pública Federal,28,Encargos Especiais,2232.5,2232.5,2232.45,1963.6,1958.22,1958.21
2021,81000,"Ministério da Mulher, da Família e dos Direitos Humanos",09,Previdência Social,0,0,0,0,0,0
2021,81000,"Ministério da Mulher, da Família e dos Direitos Humanos",14,Direitos da Cidadania,0.14,0.31,0.44,0.43,0.22,0.21
2021,81000,"Ministério da Mulher, da Família e dos Direitos Humanos",28,Encargos Especiais,0.01,0.01,0.01,0.01,0,0
2021,81000,"Ministério da Mulher, da Família e dos Direitos Humanos",99,Reserva de Contingência,0.16,0.16,0.16,0,0,0
2021,90000,Reserva de Contingência,99,Reserva de Contingência,11.12,2.11,2.11,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,03,Essencial à Justiça,0.26,0.26,0,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,04,Administração,11.87,9.54,0,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,05,Defesa Nacional,48.61,48.61,0,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,06,Segurança Pública,5.6,5.6,0,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,07,Relações Exteriores,2.13,2.13,0,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,08,Assistência Social,0.54,0.54,0,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,09,Previdência Social,289.06,275.56,0,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,10,Saúde,0.29,0.29,0,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,11,Trabalho,0.09,0.09,0,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,12,Educação,44.49,44.49,0,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,13,Cultura,0.42,0.42,0,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,14,Direitos da Cidadania,0.44,0.44,0,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,15,Urbanismo,0.57,0.57,0,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,18,Gestão Ambiental,0.82,0.82,0,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,19,Ciência e Tecnologia,2.27,2.27,0,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,20,Agricultura,8.78,6.17,0,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,22,Indústria,0.46,0.46,0,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,23,Comércio e Serviços,0.28,0.2,0,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,24,Comunicações,0.92,0.92,0,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,25,Energia,0.3,0.3,0,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,26,Transporte,1.27,1.27,0,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,28,Encargos Especiais,30.87,30.44,0,0,0,0
2021,93000,Programações Condicionadas à Aprovação Legislativa prevista no inciso III do art. 167 da Constituição,99,Reserva de Contingência,3.37,3.37,0,0,0,0
2022,01000,Camara dos Deputados,01,Legislativa,4.98,4.98,4.98,4.1,3.87,3.86
2022,01000,Camara dos Deputados,09,Previdência Social,1.97,1.97,1.97,1.89,1.89,1.89
2022,01000,Camara dos Deputados,28,Encargos Especiais,0.01,0.01,0.01,0,0,0
2022,01000,Camara dos Deputados,99,Reserva de Contingência,0.01,0,0.01,0,0,0
2022,02000,Senado Federal,01,Legislativa,2.81,2.81,2.81,2.42,2.3,2.28
2022,02000,Senado Federal,09,Previdência Social,2.15,2.15,2.15,2.06,2.06,2.06
2022,02000,Senado Federal,28,Encargos Especiais,0,0,0,0,0,0
2022,02000,Senado Federal,99,Reserva de Contingência,0.15,0.14,0.15,0,0,0
2022,03000,Tribunal de Contas da União,01,Legislativa,1.65,1.65,1.64,1.41,1.35,1.34
2022,03000,Tribunal de Contas da União,09,Previdência Social,0.82,0.82,0.82,0.82,0.82,0.82
2022,03000,Tribunal de Contas da União,28,Encargos Especiais,0,0,0,0,0,0
2022,03000,Tribunal de Contas da União,99,Reserva de Contingência,0.01,0,0.01,0,0,0
2022,10000,Supremo Tribunal Federal,02,Judiciária,0.59,0.59,0.6,0.55,0.52,0.51
2022,10000,Supremo Tribunal Federal,09,Previdência Social,0.16,0.16,0.16,0.16,0.16,0.16
2022,10000,Supremo Tribunal Federal,28,Encargos Especiais,0,0,0,0,0,0
2022,10000,Supremo Tribunal Federal,99,Reserva de Contingência,0.01,0,0,0,0,0
2022,11000,Superior Tribunal de Justiça,02,Judiciária,1.4,1.4,1.41,1.24,1.19,1.18
2022,11000,Superior Tribunal de Justiça,09,Previdência Social,0.41,0.41,0.41,0.41,0.41,0.41
2022,11000,Superior Tribunal de Justiça,28,Encargos Especiais,0,0,0,0,0,0
2022,11000,Superior Tribunal de Justiça,99,Reserva de Contingência,0.01,0,0,0,0,0
2022,12000,Justiça Federal,02,Judiciária,11.94,11.94,11.77,11.46,11.08,11.04
2022,12000,Justiça Federal,09,Previdência Social,1.95,1.95,2.17,2.16,2.07,2.06
2022,12000,Justiça Federal,28,Encargos Especiais,0,0,0,0,0,0
2022,12000,Justiça Federal,99,Reserva de Contingência,0.05,0.04,0,0,0,0
2022,13000,Justiça Militar da União,02,Judiciária,0.41,0.41,0.42,0.4,0.37,0.37
2022,13000,Justiça Militar da União,09,Previdência Social,0.23,0.23,0.23,0.22,0.22,0.22
2022,13000,Justiça Militar da União,28,Encargos Especiais,0,0,0,0,0,0
2022,13000,Justiça Militar da União,99,Reserva de Contingência,0,0,0,0,0,0
2022,14000,Justiça Eleitoral,02,Judiciária,8,8,8.07,7.95,7.18,7.15
2022,14000,Justiça Eleitoral,09,Previdência Social,1.1,1.1,1.11,1.1,1.1,1.1
2022,14000,Justiça Eleitoral,28,Encargos Especiais,1.06,1.11,1.11,1.11,1.11,1.11
2022,14000,Justiça Eleitoral,99,Reserva de Contingência,0.09,0.08,0.01,0,0,0
2022,15000,Justiça do Trabalho,02,Judiciária,17.65,17.65,17.18,16.82,16.6,16.58
2022,15000,Justiça do Trabalho,09,Previdência Social,5.68,5.68,6.22,6.18,6.17,6.17
2022,15000,Justiça do Trabalho,28,Encargos Especiais,0.01,0.01,0.02,0.01,0.01,0.01
2022,15000,Justiça do Trabalho,99,Reserva de Contingência,0.08,0.03,0,0,0,0
2022,16000,Justiça do Distrito Federal e dos Territórios,02,Judiciária,2.75,2.75,2.76,2.75,2.66,2.66
2022,16000,Justiça do Distrito Federal e dos Territórios,09,Previdência Social,0.54,0.54,0.56,0.56,0.56,0.56
2022,16000,Justiça do Distrito Federal e dos Territórios,28,Encargos Especiais,0,0,0,0,0,0
2022,16000,Justiça do Distrito Federal e dos Territórios,99,Reserva de Contingência,0.02,0.01,0,0,0,0
2022,17000,Conselho Nacional de Justiça,02,Judiciária,0.23,0.23,0.23,0.22,0.21,0.21
2022,17000,Conselho Nacional de Justiça,09,Previdência Social,0,0,0,0,0,0
2022,17000,Conselho Nacional de Justiça,99,Reserva de Contingência,0,0,0,0,0,0
2022,20000,Presidência da República,04,Administração,0.72,0.7,0.65,0.64,0.55,0.53
2022,20000,Presidência da República,06,Segurança Pública,0.37,0.37,0.38,0.38,0.38,0.36
2022,20000,Presidência da República,09,Previdência Social,0.37,0.37,0.37,0.37,0.37,0.35
2022,20000,Presidência da República,28,Encargos Especiais,0,0,0,0,0,0
2022,22000,Ministério da Agricultura e Pecuária,09,Previdência Social,2.8,2.8,2.81,2.81,2.81,2.62
2022,22000,Ministério da Agricultura e Pecuária,18,Gestão Ambiental,0.06,0.06,0.06,0.05,0.04,0.04
2022,22000,Ministério da Agricultura e Pecuária,20,Agricultura,7.86,8.93,10.61,10.47,7.44,7.02
2022,22000,Ministério da Agricultura e Pecuária,21,Organização Agrária,1.37,1.52,1.36,1.34,1.18,1.13
2022,22000,Ministério da Agricultura e Pecuária,28,Encargos Especiais,1.73,1.73,0.31,0.29,0.29,0.28
2022,22000,Ministério da Agricultura e Pecuária,99,Reserva de Contingência,0.31,0.49,0.49,0,0,0
2022,24000,"Ministério da Ciência, Tecnologia e Inovação",09,Previdência Social,1.8,1.8,1.78,1.77,1.77,1.66
2022,24000,"Ministério da Ciência, Tecnologia e Inovação",19,Ciência e Tecnologia,7.92,8.2,6.35,6.3,5.14,5
2022,24000,"Ministério da Ciência, Tecnologia e Inovação",28,Encargos Especiais,0.06,0.06,0.07,0.07,0.07,0.07
2022,24000,"Ministério da Ciência, Tecnologia e Inovação",99,Reserva de Contingência,0.15,0.15,0.15,0,0,0
2022,25000,Ministério da Fazenda,04,Administração,18.39,16.14,18.36,18.1,15.95,15.08
2022,25000,Ministério da Fazenda,09,Previdência Social,14.84,14.84,12.46,12.43,12.43,11.64
2022,25000,Ministério da Fazenda,22,Indústria,1.06,0.76,1.05,1.04,0.99,0.96
2022,25000,Ministério da Fazenda,23,Comércio e Serviços,0.08,0.08,0.06,0.06,0.01,0.01
2022,25000,Ministério da Fazenda,28,Encargos Especiais,2.25,2.3,2.1,1.63,1.53,1.48
2022,25000,Ministério da Fazenda,99,Reserva de Contingência,4.75,6.55,6.56,0,0,0
2022,26000,Ministério da Educação,09,Previdência Social,17.68,17.68,18.24,18.14,18.14,16.93
2022,26000,Ministério da Educação,12,Educação,114.17,117.02,123.08,122.2,109.63,104.83
2022,26000,Ministério da Educação,28,Encargos Especiais,0.94,0.94,0.67,0.67,0.66,0.66
2022,26000,Ministério da Educação,99,Reserva de Contingência,1.91,1.53,0.26,0,0,0
2022,29000,Defensoria Pública da União,03,Essencial à Justiça,0.55,0.55,0.65,0.64,0.55,0.52
2022,29000,Defensoria Pública da União,09,Previdência Social,0.02,0.02,0.02,0.02,0.02,0.02
2022,29000,Defensoria Pública da União,28,Encargos Especiais,0,0,0,0,0,0
2022,29000,Defensoria Pública da União,99,Reserva de Contingência,0.1,0.04,0,0,0,0
2022,30000,Ministério da Justiça e Segurança Pública,04,Administração,0.3,0.29,0.26,0.26,0.2,0.19
2022,30000,Ministério da Justiça e Segurança Pública,06,Segurança Pública,11.86,12.15,12.82,12.63,11.13,10.48
2022,30000,Ministério da Justiça e Segurança Pública,09,Previdência Social,4.5,4.5,4.58,4.57,4.57,4.29
2022,30000,Ministério da Justiça e Segurança Pública,14,Direitos da Cidadania,0.62,0.63,0.61,0.59,0.42,0.4
2022,30000,Ministério da Justiça e Segurança Pública,28,Encargos Especiais,0.18,0.18,0.16,0.16,0.16,0.14
2022,30000,Ministério da Justiça e Segurança Pública,99,Reserva de Contingência,0.59,0.64,0.64,0,0,0
2022,30211,Conselho Administrativo de Defesa Econômica,09,Previdência Social,0,0,0,0,0,0
2022,30211,Conselho Administrativo de Defesa Econômica,14,Direitos da Cidadania,0.06,0.06,0.06,0.06,0.05,0.05
2022,30211,Conselho Administrativo de Defesa Econômica,28,Encargos Especiais,0,0,0,0,0,0
2022,32000,Ministério de Minas e Energia,09,Previdência Social,0.1,0.1,0.09,0.09,0.09,0.08
2022,32000,Ministério de Minas e Energia,18,Gestão Ambiental,0.02,0.02,0.01,0.01,0,0
2022,32000,Ministério de Minas e Energia,19,Ciência e Tecnologia,0.53,0.53,0.51,0.49,0.49,0.47
2022,32000,Ministério de Minas e Energia,22,Indústria,0.5,0.49,0.55,0.54,0.52,0.48
2022,32000,Ministério de Minas e Energia,25,Energia,0.96,0.96,0.75,0.74,0.71,0.69
2022,32000,Ministério de Minas e Energia,28,Encargos Especiais,0.14,0.13,1.37,1.36,1.35,1.35
2022,32000,Ministério de Minas e Energia,99,Reserva de Contingência,1.14,1.15,1.15,0,0,0
2022,32265,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis",09,Previdência Social,0.02,0.02,0.02,0.02,0.02,0.02
2022,32265,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis",25,Energia,0.39,0.39,0.4,0.39,0.36,0.34
2022,32265,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis",28,Encargos Especiais,0,0,0,0,0,0
2022,32265,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis",99,Reserva de Contingência,1.57,1.59,1.59,0,0,0
2022,32266,Agência Nacional de Energia Elétrica,09,Previdência Social,0.01,0.01,0.01,0.01,0.01,0.01
2022,32266,Agência Nacional de Energia Elétrica,25,Energia,0.34,0.33,0.34,0.34,0.3,0.28
2022,32266,Agência Nacional de Energia Elétrica,28,Encargos Especiais,1.38,1.38,1.63,1.62,1.49,1.49
2022,32266,Agência Nacional de Energia Elétrica,99,Reserva de Contingência,0.36,0.37,0.37,0,0,0
2022,32396,Agência Nacional de Mineração,09,Previdência Social,0.07,0.07,0.08,0.08,0.08,0.07
2022,32396,Agência Nacional de Mineração,22,Indústria,0.31,0.31,0.3,0.28,0.26,0.24
2022,32396,Agência Nacional de Mineração,28,Encargos Especiais,0,0,0,0,0,0
2022,32396,Agência Nacional de Mineração,99,Reserva de Contingência,0.75,0.75,0.75,0,0,0
2022,34000,Ministério Público da União,03,Essencial à Justiça,7.14,7.14,6.97,6.9,6.82,6.81
2022,34000,Ministério Público da União,09,Previdência Social,0.84,0.84,1.04,1.04,1.04,1.04
2022,34000,Ministério Público da União,28,Encargos Especiais,0,0,0,0,0,0
2022,34000,Ministério Público da União,99,Reserva de Contingência,0.04,0.02,0,0,0,0
2022,35000,Ministério das Relações Exteriores,07,Relações Exteriores,4.34,4.2,4.05,4.04,3.89,3.87
2022,35000,Ministério das Relações Exteriores,09,Previdência Social,0.4,0.4,0.41,0.41,0.41,0.38
2022,35000,Ministério das Relações Exteriores,28,Encargos Especiais,0,0,0,0,0,0
2022,36000,Ministério da Saúde,09,Previdência Social,10.32,10.32,10.37,10.37,10.37,9.62
2022,36000,Ministério da Saúde,10,Saúde,127,148.07,154.58,154.11,137.07,136.08
2022,36000,Ministério da Saúde,28,Encargos Especiais,0.74,0.74,0.3,0.3,0.3,0.3
2022,36000,Ministério da Saúde,99,Reserva de Contingência,8.11,0,0,0,0,0
2022,36212,Agência Nacional de Vigilância Sanitária,09,Previdência Social,0.17,0.17,0.18,0.18,0.18,0.17
2022,36212,Agência Nacional de Vigilância Sanitária,10,Saúde,0.65,0.65,0.62,0.57,0.54,0.52
2022,36212,Agência Nacional de Vigilância Sanitária,28,Encargos Especiais,0,0,0,0,0,0
2022,36213,Agência Nacional de Saúde Suplementar,09,Previdência Social,0.01,0.01,0.01,0.01,0.01,0.01
2022,36213,Agência Nacional de Saúde Suplementar,10,Saúde,0.3,0.3,0.29,0.28,0.26,0.25
2022,36213,Agência Nacional de Saúde Suplementar,28,Encargos Especiais,0.12,0.12,0.01,0.01,0.01,0.01
2022,36213,Agência Nacional de Saúde Suplementar,99,Reserva de Contingência,0.04,0.04,0.04,0,0,0
2022,37000,Controladoria-Geral da União,04,Administração,0.94,0.92,0.97,0.97,0.92,0.86
2022,37000,Controladoria-Geral da União,09,Previdência Social,0.24,0.24,0.25,0.25,0.25,0.24
2022,37000,Controladoria-Geral da União,28,Encargos Especiais,0,0,0,0,0,0
2022,39000,Ministério dos Transportes,09,Previdência Social,3.02,3.02,2.9,2.9,2.89,2.7
2022,39000,Ministério dos Transportes,26,Transporte,7.43,8.61,11.32,11.25,6.14,6.05
2022,39000,Ministério dos Transportes,28,Encargos Especiais,0.12,0.12,0.05,0.04,0.04,0.04
2022,39000,Ministério dos Transportes,99,Reserva de Contingência,4.44,4.45,4.45,0,0,0
2022,39250,Agência Nacional de Transportes Terrestres,09,Previdência Social,0.02,0.02,0.02,0.02,0.02,0.02
2022,39250,Agência Nacional de Transportes Terrestres,26,Transporte,0.58,0.58,0.58,0.52,0.44,0.42
2022,39250,Agência Nacional de Transportes Terrestres,28,Encargos Especiais,0.01,0.01,0.01,0,0,0
2022,39250,Agência Nacional de Transportes Terrestres,99,Reserva de Contingência,0.28,0.3,0.3,0,0,0
2022,39251,Agência Nacional de Transportes Aquaviários,09,Previdência Social,0.01,0.01,0.01,0.01,0.01,0.01
2022,39251,Agência Nacional de Transportes Aquaviários,26,Transporte,0.15,0.15,0.16,0.14,0.13,0.13
2022,39251,Agência Nacional de Transportes Aquaviários,28,Encargos Especiais,0,0,0,0,0,0
2022,39251,Agência Nacional de Transportes Aquaviários,99,Reserva de Contingência,0.05,0.06,0.06,0,0,0
2022,39254,Agência Nacional de Aviação Civil,09,Previdência Social,0.03,0.03,0.03,0.03,0.03,0.02
2022,39254,Agência Nacional de Aviação Civil,26,Transporte,0.51,0.5,0.5,0.49,0.47,0.44
2022,39254,Agência Nacional de Aviação Civil,28,Encargos Especiais,0,0,0,0,0,0
2022,39254,Agência Nacional de Aviação Civil,99,Reserva de Contingência,0.17,0.18,0.18,0,0,0
2022,40000,Ministério do Trabalho e Emprego,04,Administração,0.11,0.15,0.24,0.24,0.13,0.13
2022,40000,Ministério do Trabalho e Emprego,09,Previdência Social,746.51,774.09,789.74,789.65,787.37,738.78
2022,40000,Ministério do Trabalho e Emprego,11,Trabalho,90.33,92.61,100.16,97.45,92.78,92.6
2022,40000,Ministério do Trabalho e Emprego,28,Encargos Especiais,33.6,21.51,31.95,31.77,30.78,30.68
2022,40000,Ministério do Trabalho e Emprego,99,Reserva de Contingência,0.05,0.16,0.16,0,0,0
2022,41000,Ministério das Comunicações,04,Administração,0.05,0.05,0.05,0.05,0.05,0.05
2022,41000,Ministério das Comunicações,09,Previdência Social,0.03,0.03,0,0,0,0
2022,41000,Ministério das Comunicações,24,Comunicações,1.93,1.9,1.88,1.84,1.31,1.24
2022,41000,Ministério das Comunicações,28,Encargos Especiais,0.09,0.09,0.13,0.13,0.13,0.13
2022,41000,Ministério das Comunicações,99,Reserva de Contingência,0.43,0.45,0.45,0,0,0
2022,41231,Agência Nacional de Telecomunicações,09,Previdência Social,0.02,0.02,0.03,0.03,0.03,0.03
2022,41231,Agência Nacional de Telecomunicações,24,Comunicações,0.59,0.58,0.58,0.54,0.48,0.46
2022,41231,Agência Nacional de Telecomunicações,28,Encargos Especiais,0,0,0,0,0,0
2022,41231,Agência Nacional de Telecomunicações,99,Reserva de Contingência,0.01,0.02,0.02,0,0,0
2022,44000,Ministério do Meio Ambiente e Mudança do Clima,09,Previdência Social,0.74,0.74,0.75,0.75,0.75,0.69
2022,44000,Ministério do Meio Ambiente e Mudança do Clima,18,Gestão Ambiental,1.77,1.78,1.85,1.8,1.63,1.56
2022,44000,Ministério do Meio Ambiente e Mudança do Clima,28,Encargos Especiais,0.29,0.29,0.05,0.05,0.05,0.05
2022,44000,Ministério do Meio Ambiente e Mudança do Clima,99,Reserva de Contingência,0.33,0.36,0.36,0,0,0
2022,52000,Ministério da Defesa,05,Defesa Nacional,85.49,84.82,89.84,89.92,81.54,77.89
2022,52000,Ministério da Defesa,09,Previdência Social,27.49,27.49,28.25,28.16,28.16,26
2022,52000,Ministério da Defesa,28,Encargos Especiais,3.81,3.81,3.84,2.44,2.42,2.38
2022,52000,Ministério da Defesa,99,Reserva de Contingência,0.26,0.31,0.31,0,0,0
2022,53000,Ministério da Integração e do Desenvolvimento Regional,04,Administração,1.08,1.06,1.12,1.1,0.97,0.91
2022,53000,Ministério da Integração e do Desenvolvimento Regional,06,Segurança Pública,0.56,0.5,1.73,1.48,0.89,0.89
2022,53000,Ministério da Integração e do Desenvolvimento Regional,09,Previdência Social,0.59,0.59,0.59,0.59,0.59,0.55
2022,53000,Ministério da Integração e do Desenvolvimento Regional,11,Trabalho,0,0,0,0,0,0
2022,53000,Ministério da Integração e do Desenvolvimento Regional,15,Urbanismo,1.33,7.15,7.86,7.71,1.48,1.38
2022,53000,Ministério da Integração e do Desenvolvimento Regional,16,Habitação,0.01,0.03,0.04,0.03,0,0
2022,53000,Ministério da Integração e do Desenvolvimento Regional,17,Saneamento,0.35,0.33,0.77,0.76,0.32,0.29
2022,53000,Ministério da Integração e do Desenvolvimento Regional,18,Gestão Ambiental,1.22,0.96,1.62,1.61,0.55,0.53
2022,53000,Ministério da Integração e do Desenvolvimento Regional,19,Ciência e Tecnologia,0.01,0.01,0,0,0,0
2022,53000,Ministério da Integração e do Desenvolvimento Regional,20,Agricultura,0.24,0.2,0.2,0.2,0.11,0.11
2022,53000,Ministério da Integração e do Desenvolvimento Regional,26,Transporte,0,0,0,0,0,0
